"Markettype","Trdmnt","Cmretmdos"
"111","2018-12","-0.041887"
"117","2018-12","-0.042590"
"127","2018-12","-0.042534"
"33","2018-12","-0.036137"
"20","2018-12","-0.054805"
"10","2019-01","0.011878"
"5","2019-01","0.036683"
"15","2019-01","0.036581"
"37","2019-01","0.036683"
"47","2019-01","0.036581"
"21","2019-01","0.032233"
"31","2019-01","0.032154"
"53","2019-01","0.032233"
"63","2019-01","0.032154"
"69","2019-01","0.036683"
"79","2019-01","0.036581"
"85","2019-01","0.032233"
"95","2019-01","0.032154"
"101","2019-01","0.036683"
"111","2019-01","0.036581"
"117","2019-01","0.032233"
"127","2019-01","0.032154"
"33","2019-01","0.041756"
"20","2019-01","0.013894"
"10","2019-02","0.120556"
"5","2019-02","0.148704"
"15","2019-02","0.148594"
"21","2019-02","0.155151"
"31","2019-02","0.155025"
"37","2019-02","0.148704"
"47","2019-02","0.148594"
"53","2019-02","0.155151"
"63","2019-02","0.155025"
"69","2019-02","0.148704"
"79","2019-02","0.148594"
"85","2019-02","0.155151"
"95","2019-02","0.155025"
"101","2019-02","0.148704"
"111","2019-02","0.148594"
"117","2019-02","0.155151"
"127","2019-02","0.155025"
"33","2019-02","0.127514"
"20","2019-02","0.209158"
"10","2019-03","0.037066"
"5","2019-03","0.061955"
"15","2019-03","0.061860"
"21","2019-03","0.064811"
"31","2019-03","0.064714"
"37","2019-03","0.061955"
"47","2019-03","0.061860"
"53","2019-03","0.064811"
"63","2019-03","0.064714"
"69","2019-03","0.061955"
"79","2019-03","0.061860"
"85","2019-03","0.064811"
"95","2019-03","0.064714"
"101","2019-03","0.061955"
"111","2019-03","0.061860"
"117","2019-03","0.064811"
"127","2019-03","0.064714"
"33","2019-03","0.045752"
"20","2019-03","0.099285"
"10","2019-04","-0.001319"
"5","2019-04","-0.005448"
"15","2019-04","-0.005432"
"21","2019-04","-0.008520"
"31","2019-04","-0.008495"
"37","2019-04","-0.005448"
"47","2019-04","-0.005432"
"53","2019-04","-0.008520"
"63","2019-04","-0.008495"
"69","2019-04","-0.005448"
"79","2019-04","-0.005432"
"85","2019-04","-0.008520"
"95","2019-04","-0.008495"
"101","2019-04","-0.005448"
"111","2019-04","-0.005432"
"117","2019-04","-0.008520"
"127","2019-04","-0.008495"
"33","2019-04","0.003174"
"20","2019-04","-0.028588"
"10","2019-05","-0.052473"
"5","2019-05","-0.060267"
"15","2019-05","-0.060239"
"21","2019-05","-0.060277"
"31","2019-05","-0.060250"
"37","2019-05","-0.060267"
"47","2019-05","-0.060239"
"53","2019-05","-0.060277"
"63","2019-05","-0.060250"
"69","2019-05","-0.060267"
"79","2019-05","-0.060239"
"85","2019-05","-0.060277"
"95","2019-05","-0.060250"
"101","2019-05","-0.060267"
"111","2019-05","-0.060239"
"117","2019-05","-0.060277"
"127","2019-05","-0.060250"
"33","2019-05","-0.056336"
"20","2019-05","-0.067293"
"10","2019-06","0.110219"
"5","2019-06","0.035268"
"15","2019-06","0.035527"
"21","2019-06","0.033787"
"31","2019-06","0.034032"
"37","2019-06","0.035268"
"47","2019-06","0.035527"
"53","2019-06","0.033787"
"63","2019-06","0.034032"
"69","2019-06","0.035268"
"79","2019-06","0.035527"
"85","2019-06","0.033787"
"95","2019-06","0.034032"
"101","2019-06","0.035268"
"111","2019-06","0.035527"
"117","2019-06","0.033787"
"127","2019-06","0.034032"
"33","2019-06","0.041111"
"20","2019-06","0.020662"
"10","2019-07","-0.001434"
"5","2019-07","-0.003496"
"15","2019-07","-0.003489"
"21","2019-07","-0.002425"
"31","2019-07","-0.002422"
"37","2019-07","-0.003496"
"47","2019-07","-0.003489"
"53","2019-07","-0.002425"
"63","2019-07","-0.002422"
"69","2019-07","-0.003496"
"79","2019-07","-0.003489"
"85","2019-07","-0.002425"
"95","2019-07","-0.002422"
"101","2019-07","-0.003496"
"111","2019-07","-0.003489"
"117","2019-07","-0.002425"
"127","2019-07","-0.002422"
"33","2019-07","-0.005299"
"20","2019-07","0.003551"
"10","2019-08","-0.043688"
"5","2019-08","-0.011727"
"15","2019-08","-0.011833"
"21","2019-08","-0.009727"
"31","2019-08","-0.009832"
"37","2019-08","-0.011904"
"47","2019-08","-0.012009"
"53","2019-08","-0.009894"
"63","2019-08","-0.009998"
"69","2019-08","-0.011727"
"79","2019-08","-0.011833"
"85","2019-08","-0.009727"
"95","2019-08","-0.009832"
"101","2019-08","-0.011904"
"111","2019-08","-0.012009"
"117","2019-08","-0.009894"
"127","2019-08","-0.009998"
"33","2019-08","-0.016061"
"20","2019-08","0.000989"
"10","2019-09","0.023491"
"5","2019-09","0.005400"
"15","2019-09","0.005458"
"21","2019-09","0.006836"
"31","2019-09","0.006886"
"37","2019-09","0.005156"
"47","2019-09","0.005215"
"53","2019-09","0.006609"
"63","2019-09","0.006660"
"69","2019-09","0.005400"
"79","2019-09","0.005458"
"85","2019-09","0.006836"
"95","2019-09","0.006886"
"101","2019-09","0.005156"
"111","2019-09","0.005215"
"117","2019-09","0.006609"
"127","2019-09","0.006660"
"33","2019-09","0.005229"
"20","2019-09","0.009007"
"10","2019-10","-0.040857"
"5","2019-10","0.011990"
"15","2019-10","0.011816"
"21","2019-10","0.012298"
"31","2019-10","0.012137"
"37","2019-10","0.011748"
"47","2019-10","0.011575"
"53","2019-10","0.012074"
"63","2019-10","0.011914"
"69","2019-10","0.011990"
"79","2019-10","0.011816"
"85","2019-10","0.012298"
"95","2019-10","0.012137"
"101","2019-10","0.011748"
"111","2019-10","0.011575"
"117","2019-10","0.012074"
"127","2019-10","0.011914"
"33","2019-10","0.010951"
"20","2019-10","0.014014"
"10","2019-11","-0.059354"
"5","2019-11","-0.015683"
"15","2019-11","-0.015818"
"21","2019-11","-0.015520"
"31","2019-11","-0.015645"
"37","2019-11","-0.015791"
"47","2019-11","-0.015926"
"53","2019-11","-0.015620"
"63","2019-11","-0.015744"
"69","2019-11","-0.015683"
"79","2019-11","-0.015818"
"85","2019-11","-0.015520"
"95","2019-11","-0.015645"
"101","2019-11","-0.015791"
"111","2019-11","-0.015926"
"117","2019-11","-0.015620"
"127","2019-11","-0.015744"
"33","2019-11","-0.017703"
"20","2019-11","-0.012040"
"10","2019-12","0.082671"
"5","2019-12","0.066669"
"15","2019-12","0.066715"
"21","2019-12","0.068468"
"31","2019-12","0.068507"
"37","2019-12","0.066819"
"47","2019-12","0.066866"
"53","2019-12","0.068603"
"63","2019-12","0.068641"
"69","2019-12","0.066669"
"79","2019-12","0.066715"
"85","2019-12","0.068468"
"95","2019-12","0.068507"
"101","2019-12","0.066819"
"111","2019-12","0.066866"
"117","2019-12","0.068603"
"127","2019-12","0.068641"
"33","2019-12","0.058779"
"20","2019-12","0.085400"
"10","2020-01","-0.015616"
"5","2020-01","-0.018869"
"15","2020-01","-0.018859"
"21","2020-01","-0.012214"
"31","2020-01","-0.012223"
"37","2020-01","-0.018232"
"47","2020-01","-0.018225"
"53","2020-01","-0.011648"
"63","2020-01","-0.011658"
"69","2020-01","-0.018869"
"79","2020-01","-0.018859"
"85","2020-01","-0.012214"
"95","2020-01","-0.012223"
"101","2020-01","-0.018232"
"111","2020-01","-0.018225"
"117","2020-01","-0.011648"
"127","2020-01","-0.011658"
"33","2020-01","-0.028176"
"20","2020-01","0.015800"
"10","2020-02","-0.063731"
"5","2020-02","-0.016963"
"15","2020-02","-0.017097"
"21","2020-02","-0.010253"
"31","2020-02","-0.010393"
"37","2020-02","-0.016954"
"47","2020-02","-0.017088"
"53","2020-02","-0.010269"
"63","2020-02","-0.010408"
"20","2020-02","0.023085"
"33","2020-02","-0.031362"
"69","2020-02","-0.016963"
"79","2020-02","-0.017097"
"85","2020-02","-0.010253"
"95","2020-02","-0.010393"
"101","2020-02","-0.016954"
"111","2020-02","-0.017088"
"117","2020-02","-0.010269"
"127","2020-02","-0.010408"
"10","2020-03","-0.086261"
"5","2020-03","-0.051913"
"15","2020-03","-0.052008"
"21","2020-03","-0.055627"
"31","2020-03","-0.055704"
"37","2020-03","-0.052439"
"47","2020-03","-0.052532"
"53","2020-03","-0.056087"
"63","2020-03","-0.056162"
"20","2020-03","-0.078310"
"33","2020-03","-0.041258"
"69","2020-03","-0.051913"
"79","2020-03","-0.052008"
"85","2020-03","-0.055627"
"95","2020-03","-0.055704"
"101","2020-03","-0.052439"
"111","2020-03","-0.052532"
"117","2020-03","-0.056087"
"127","2020-03","-0.056162"
"10","2020-04","0.009003"
"5","2020-04","0.044052"
"15","2020-04","0.043957"
"21","2020-04","0.046841"
"31","2020-04","0.046749"
"37","2020-04","0.044374"
"47","2020-04","0.044280"
"53","2020-04","0.047123"
"63","2020-04","0.047030"
"20","2020-04","0.058472"
"33","2020-04","0.039809"
"69","2020-04","0.044052"
"79","2020-04","0.043957"
"85","2020-04","0.046841"
"95","2020-04","0.046749"
"101","2020-04","0.044374"
"111","2020-04","0.044280"
"117","2020-04","0.047123"
"127","2020-04","0.047030"
"10","2020-05","0.038494"
"5","2020-05","0.001764"
"15","2020-05","0.001859"
"21","2020-05","0.002769"
"31","2020-05","0.002852"
"37","2020-05","0.002370"
"47","2020-05","0.002463"
"53","2020-05","0.003311"
"63","2020-05","0.003393"
"20","2020-05","0.009739"
"33","2020-05","-0.000912"
"69","2020-05","0.001764"
"79","2020-05","0.001859"
"85","2020-05","0.002769"
"95","2020-05","0.002852"
"101","2020-05","0.002370"
"111","2020-05","0.002463"
"117","2020-05","0.003311"
"127","2020-05","0.003393"
"10","2020-06","0.068030"
"5","2020-06","0.066627"
"15","2020-06","0.066631"
"21","2020-06","0.074782"
"31","2020-06","0.074767"
"37","2020-06","0.067149"
"47","2020-06","0.067151"
"53","2020-06","0.075210"
"63","2020-06","0.075194"
"20","2020-06","0.104430"
"33","2020-06","0.055793"
"127","2020-06","0.075194"
"117","2020-06","0.075210"
"111","2020-06","0.067151"
"101","2020-06","0.067149"
"95","2020-06","0.074767"
"85","2020-06","0.074782"
"79","2020-06","0.066631"
"69","2020-06","0.066627"
"10","2020-07","0.175262"
"5","2020-07","0.129930"
"15","2020-07","0.130041"
"21","2020-07","0.130853"
"31","2020-07","0.130950"
"37","2020-07","0.129535"
"47","2020-07","0.129646"
"53","2020-07","0.130495"
"63","2020-07","0.130592"
"20","2020-07","0.144878"
"33","2020-07","0.120433"
"69","2020-07","0.129930"
"79","2020-07","0.130041"
"85","2020-07","0.130853"
"95","2020-07","0.130950"
"101","2020-07","0.129535"
"111","2020-07","0.129646"
"117","2020-07","0.130495"
"127","2020-07","0.130592"
"10","2020-08","0.080691"
"5","2020-08","0.029146"
"15","2020-08","0.029266"
"21","2020-08","0.027213"
"31","2020-08","0.027324"
"37","2020-08","0.027400"
"47","2020-08","0.027523"
"53","2020-08","0.025680"
"63","2020-08","0.025793"
"20","2020-08","0.020570"
"33","2020-08","0.029335"
"69","2020-08","0.029107"
"79","2020-08","0.029228"
"85","2020-08","0.027179"
"95","2020-08","0.027290"
"101","2020-08","0.027362"
"111","2020-08","0.027485"
"117","2020-08","0.025648"
"127","2020-08","0.025761"
"10","2020-09","-0.022132"
"5","2020-09","-0.057021"
"15","2020-09","-0.056939"
"37","2020-09","-0.056957"
"47","2020-09","-0.056877"
"21","2020-09","-0.056104"
"31","2020-09","-0.056033"
"53","2020-09","-0.056057"
"63","2020-09","-0.055987"
"20","2020-09","-0.065261"
"33","2020-09","-0.049523"
"69","2020-09","-0.057030"
"79","2020-09","-0.056948"
"85","2020-09","-0.056112"
"95","2020-09","-0.056041"
"101","2020-09","-0.056966"
"111","2020-09","-0.056886"
"117","2020-09","-0.056065"
"127","2020-09","-0.055996"
"10","2020-10","-0.011484"
"5","2020-10","0.008108"
"15","2020-10","0.008061"
"37","2020-10","0.008199"
"47","2020-10","0.008153"
"21","2020-10","0.010719"
"31","2020-10","0.010672"
"53","2020-10","0.010767"
"63","2020-10","0.010721"
"20","2020-10","0.019438"
"33","2020-10","0.004709"
"69","2020-10","0.008135"
"79","2020-10","0.008088"
"85","2020-10","0.010742"
"95","2020-10","0.010694"
"101","2020-10","0.008226"
"111","2020-10","0.008179"
"117","2020-10","0.010790"
"127","2020-10","0.010743"
"10","2020-11","0.028382"
"5","2020-11","0.050103"
"15","2020-11","0.050053"
"37","2020-11","0.049535"
"47","2020-11","0.049487"
"21","2020-11","0.042037"
"31","2020-11","0.042009"
"53","2020-11","0.041638"
"63","2020-11","0.041611"
"20","2020-11","0.025847"
"33","2020-11","0.052851"
"69","2020-11","0.050077"
"79","2020-11","0.050027"
"85","2020-11","0.042017"
"95","2020-11","0.041989"
"101","2020-11","0.049510"
"111","2020-11","0.049462"
"117","2020-11","0.041619"
"127","2020-11","0.041592"
"10","2020-12","0.035231"
"5","2020-12","0.024477"
"15","2020-12","0.024501"
"37","2020-12","0.024940"
"47","2020-12","0.024962"
"21","2020-12","0.026501"
"31","2020-12","0.026518"
"53","2020-12","0.026886"
"63","2020-12","0.026901"
"20","2020-12","0.029726"
"33","2020-12","0.024930"
"69","2020-12","0.024490"
"79","2020-12","0.024513"
"85","2020-12","0.026511"
"95","2020-12","0.026528"
"101","2020-12","0.024953"
"111","2020-12","0.024975"
"117","2020-12","0.026896"
"127","2020-12","0.026912"
"10","2021-01","-0.007727"
"5","2021-01","-0.000876"
"15","2021-01","-0.000890"
"37","2021-01","-0.000732"
"47","2021-01","-0.000747"
"21","2021-01","-0.001180"
"31","2021-01","-0.001193"
"53","2021-01","-0.001048"
"63","2021-01","-0.001060"
"20","2021-01","-0.001335"
"33","2021-01","-0.000850"
"69","2021-01","-0.000810"
"79","2021-01","-0.000825"
"85","2021-01","-0.001122"
"95","2021-01","-0.001135"
"101","2021-01","-0.000668"
"111","2021-01","-0.000683"
"117","2021-01","-0.000991"
"127","2021-01","-0.001003"
"10","2021-02","0.011537"
"5","2021-02","0.008711"
"15","2021-02","0.008717"
"21","2021-02","0.003571"
"31","2021-02","0.003586"
"37","2021-02","0.007563"
"47","2021-02","0.007571"
"53","2021-02","0.002629"
"63","2021-02","0.002646"
"20","2021-02","-0.009155"
"33","2021-02","0.010740"
"69","2021-02","0.008665"
"79","2021-02","0.008671"
"85","2021-02","0.003532"
"95","2021-02","0.003547"
"101","2021-02","0.007518"
"111","2021-02","0.007526"
"117","2021-02","0.002592"
"127","2021-02","0.002608"
"10","2021-03","0.018226"
"5","2021-03","-0.021692"
"15","2021-03","-0.021609"
"21","2021-03","-0.024021"
"31","2021-03","-0.023942"
"37","2021-03","-0.022304"
"47","2021-03","-0.022221"
"53","2021-03","-0.024531"
"63","2021-03","-0.024453"
"20","2021-03","-0.034286"
"33","2021-03","-0.017969"
"69","2021-03","-0.021636"
"79","2021-03","-0.021553"
"85","2021-03","-0.023969"
"95","2021-03","-0.023890"
"101","2021-03","-0.022249"
"111","2021-03","-0.022166"
"117","2021-03","-0.024480"
"127","2021-03","-0.024402"
"10","2021-04","0.014761"
"5","2021-04","0.008140"
"15","2021-04","0.008155"
"21","2021-04","0.014819"
"31","2021-04","0.014819"
"37","2021-04","0.009402"
"47","2021-04","0.009413"
"53","2021-04","0.015843"
"63","2021-04","0.015841"
"20","2021-04","0.034403"
"33","2021-04","0.003538"
"69","2021-04","0.008165"
"79","2021-04","0.008180"
"85","2021-04","0.014837"
"95","2021-04","0.014837"
"101","2021-04","0.009425"
"111","2021-04","0.009437"
"117","2021-04","0.015860"
"127","2021-04","0.015858"
"10","2021-05","0.043436"
"5","2021-05","0.045792"
"15","2021-05","0.045787"
"21","2021-05","0.049428"
"31","2021-05","0.049416"
"37","2021-05","0.046831"
"47","2021-05","0.046824"
"53","2021-05","0.050289"
"63","2021-05","0.050276"
"20","2021-05","0.049331"
"33","2021-05","0.050946"
"69","2021-05","0.045764"
"79","2021-05","0.045759"
"85","2021-05","0.049401"
"95","2021-05","0.049389"
"101","2021-05","0.046803"
"111","2021-05","0.046796"
"117","2021-05","0.050262"
"127","2021-05","0.050249"
"10","2021-06","0.114059"
"5","2021-06","-0.003361"
"15","2021-06","-0.003118"
"21","2021-06","0.005041"
"31","2021-06","0.005240"
"37","2021-06","-0.001095"
"47","2021-06","-0.000862"
"53","2021-06","0.006892"
"63","2021-06","0.007085"
"20","2021-06","0.017283"
"33","2021-06","-0.000192"
"69","2021-06","-0.003232"
"79","2021-06","-0.002990"
"85","2021-06","0.005149"
"95","2021-06","0.005349"
"101","2021-06","-0.000970"
"111","2021-06","-0.000738"
"117","2021-06","0.006998"
"127","2021-06","0.007190"
"10","2021-07","0.024594"
"5","2021-07","-0.049456"
"15","2021-07","-0.049299"
"21","2021-07","-0.041115"
"31","2021-07","-0.040994"
"37","2021-07","-0.047640"
"47","2021-07","-0.047490"
"53","2021-07","-0.039708"
"63","2021-07","-0.039592"
"20","2021-07","-0.027144"
"33","2021-07","-0.048535"
"69","2021-07","-0.049346"
"79","2021-07","-0.049190"
"85","2021-07","-0.041026"
"95","2021-07","-0.040904"
"101","2021-07","-0.047534"
"111","2021-07","-0.047385"
"117","2021-07","-0.039622"
"127","2021-07","-0.039505"
"10","2021-08","0.032901"
"5","2021-08","0.051771"
"15","2021-08","0.051730"
"21","2021-08","0.040323"
"31","2021-08","0.040309"
"37","2021-08","0.048827"
"47","2021-08","0.048793"
"53","2021-08","0.038079"
"63","2021-08","0.038069"
"20","2021-08","0.025944"
"33","2021-08","0.046820"
"69","2021-08","0.051736"
"79","2021-08","0.051694"
"85","2021-08","0.040302"
"95","2021-08","0.040288"
"101","2021-08","0.048796"
"111","2021-08","0.048762"
"117","2021-08","0.038061"
"127","2021-08","0.038051"
"10","2021-09","0.012724"
"5","2021-09","0.005076"
"15","2021-09","0.005092"
"21","2021-09","0.002659"
"31","2021-09","0.002678"
"37","2021-09","0.002574"
"47","2021-09","0.002595"
"53","2021-09","0.000534"
"63","2021-09","0.000556"
"20","2021-09","-0.012606"
"33","2021-09","0.009811"
"69","2021-09","0.005541"
"79","2021-09","0.005556"
"85","2021-09","0.003067"
"95","2021-09","0.003085"
"101","2021-09","0.003027"
"111","2021-09","0.003048"
"117","2021-09","0.000933"
"127","2021-09","0.000955"
"10","2021-10","-0.016164"
"5","2021-10","-0.005715"
"15","2021-10","-0.005737"
"21","2021-10","-0.001999"
"31","2021-10","-0.002026"
"37","2021-10","-0.004945"
"47","2021-10","-0.004969"
"53","2021-10","-0.001423"
"63","2021-10","-0.001450"
"20","2021-10","0.004075"
"33","2021-10","-0.005234"
"69","2021-10","-0.005811"
"79","2021-10","-0.005834"
"85","2021-10","-0.002089"
"95","2021-10","-0.002116"
"101","2021-10","-0.005040"
"111","2021-10","-0.005064"
"117","2021-10","-0.001511"
"127","2021-10","-0.001538"
"10","2021-11","0.020720"
"5","2021-11","0.009759"
"15","2021-11","0.009782"
"21","2021-11","0.019195"
"31","2021-11","0.019198"
"37","2021-11","0.012575"
"47","2021-11","0.012592"
"53","2021-11","0.021387"
"63","2021-11","0.021385"
"20","2021-11","0.048874"
"33","2021-11","0.001963"
"69","2021-11","0.009837"
"79","2021-11","0.009860"
"85","2021-11","0.019250"
"95","2021-11","0.019253"
"101","2021-11","0.012646"
"111","2021-11","0.012662"
"117","2021-11","0.021437"
"127","2021-11","0.021436"
"5","2021-12","0.027943"
"10","2021-12","0.014674"
"15","2021-12","0.027915"
"37","2021-12","0.025382"
"47","2021-12","0.025360"
"21","2021-12","0.018847"
"31","2021-12","0.018839"
"53","2021-12","0.016913"
"63","2021-12","0.016910"
"20","2021-12","0.008834"
"33","2021-12","0.022874"
"69","2021-12","0.027877"
"79","2021-12","0.027849"
"85","2021-12","0.018803"
"95","2021-12","0.018795"
"101","2021-12","0.025322"
"111","2021-12","0.025300"
"117","2021-12","0.016874"
"127","2021-12","0.016870"
"10","2022-01","-0.019538"
"5","2022-01","-0.079995"
"15","2022-01","-0.079870"
"20","2022-01","-0.104087"
"21","2022-01","-0.085825"
"31","2022-01","-0.085707"
"33","2022-01","-0.075186"
"37","2022-01","-0.081927"
"47","2022-01","-0.081802"
"53","2022-01","-0.087332"
"63","2022-01","-0.087214"
"69","2022-01","-0.080058"
"79","2022-01","-0.079933"
"85","2022-01","-0.085872"
"95","2022-01","-0.085753"
"101","2022-01","-0.081985"
"111","2022-01","-0.081860"
"117","2022-01","-0.087375"
"127","2022-01","-0.087258"
"10","2022-02","-0.007292"
"5","2022-02","0.030234"
"15","2022-02","0.030151"
"20","2022-02","0.023735"
"21","2022-02","0.028134"
"31","2022-02","0.028066"
"33","2022-02","0.030923"
"37","2022-02","0.029958"
"47","2022-02","0.029879"
"53","2022-02","0.027953"
"63","2022-02","0.027887"
"69","2022-02","0.030038"
"79","2022-02","0.029957"
"85","2022-02","0.027966"
"95","2022-02","0.027899"
"101","2022-02","0.029769"
"111","2022-02","0.029691"
"117","2022-02","0.027790"
"127","2022-02","0.027726"
"10","2022-03","-0.026799"
"5","2022-03","-0.065859"
"15","2022-03","-0.065777"
"20","2022-03","-0.086892"
"21","2022-03","-0.067696"
"31","2022-03","-0.067622"
"33","2022-03","-0.056758"
"37","2022-03","-0.067600"
"47","2022-03","-0.067518"
"53","2022-03","-0.069168"
"63","2022-03","-0.069093"
"69","2022-03","-0.065940"
"79","2022-03","-0.065858"
"85","2022-03","-0.067763"
"95","2022-03","-0.067689"
"101","2022-03","-0.067674"
"111","2022-03","-0.067592"
"117","2022-03","-0.069230"
"127","2022-03","-0.069155"
